ok,fail_reason,id,num_grains,grain_h,grain_out_r,grain_in_r,throat_r,expansion_ratio,tube_l,nose_l,nose_type,fin_n,fin_root,fin_tip,fin_span,fin_sweep,prop_density,isp_eff_s,eta_thrust,burn_rate,curve_alpha,curve_beta,burn_time_s,prop_mass_kg,total_impulse_ns,nozzle_exit_r,motor_dry_mass_kg,max_thrust_n,thrust_tau05_n,tube_d,tube_r,rocket_mass_est_kg,motor_casing_length,apogee,max_mach,max_acceleration,max_dynamic_pressure,rail_exit_speed,stability_initial,stability_min_over_flight,stability_at_max_q,min_stability_margin
True,,0ad1157c,8,0.059128927430355166,0.02698129786218241,0.012125476178985576,0.005682981760238449,8.477623563492303,1.8716594218415068,0.48271940436309324,ogive,4,0.25491446078305774,0.021679729350364232,0.10688425966061915,0.14099610145061237,1755.3383656007434,202.97279459007171,1.033957973109639,0.00807275942123712,3.787342323467592,2.3267040893353297,1.8402408529746863,1.5154770916743996,3118.9669241680526,0.016546773662699816,1.0304169820860398,3315.123809751894,90.32623487601147,0.06596259572436482,0.03298129786218241,4.0315682393069,0.5480314194428414,5118.702546047218,1.4688523125493909,560.5702659604426,147293.82105827698,34.46614024405017,7.979973935029161,7.979973935029161,9.918658515448149,7.979973935029161
True,,20321225,3,0.11488842160888647,0.035822328371414205,0.01115285641324657,0.011170727109625017,8.075493664102744,1.6146321905551904,0.26504442758150604,ogive,3,0.12751469707412763,0.04525283697170837,0.05475209857309836,0.09988205997801151,1661.9360379736313,238.55911442415643,0.8899040444845872,0.0067757906483567245,1.5879601395320835,3.2131579008390174,3.6408255860370353,2.085403252110193,4341.60107954472,0.03174431667274861,1.2298911382385675,2252.1896683774303,1480.3115314835468,0.08364465674282842,0.04182232837141421,3.3195149272050446,0.3946652648266594,5189.763834395067,1.7232839612212283,355.6094833972325,190030.4640813016,46.852333661027075,-1.3688209832943172,-1.3688209832943172,0.21594168531158234,-1.3688209832943172
False,insufficient_early_thrust,a6146ef2,8,0.05060892870129174,0.039546154676193414,0.008782320493203507,0.007710252990560581,4.979073319831312,0.8530962157092181,0.5222005423633083,ogive,3,0.1053651070598979,0.10177879186029512,0.18463906533848407,0.09319701642708574,1831.352996809948,232.65300438224864,0.8987806390195409,0.006427668168553531,5.297418755138537,1.8285269450669055,4.7861578065740344,3.463240263611767,7101.754763718898,0.017204533024319863,1.7121340922641184,3820.2688866839876,70.74856782988057,0.09109230935238682,0.04554615467619341,2.5629451371087897,0.47987142961033386,,,,,,,,,
False,insufficient_early_thrust,79a7a1a9,8,0.10646115544832495,0.03154706585733473,0.008704034622871238,0.0080947358631071,9.24406877722587,2.6427441282965107,0.22132872110903296,ogive,3,0.20387994778638058,0.20068527645063478,0.13162369536604474,0.1362492509133456,1614.0356307235081,212.60263057640117,0.8606006585796458,0.006813177547434152,5.93096565432694,1.9193762484447148,3.352772047319711,3.9707783479028684,7124.700760569204,0.024611283662842504,1.889772421766004,5840.726627829026,101.21879193952306,0.07509413171466947,0.037547065857334735,4.796109274108316,0.9266892435865997,,,,,,,,,
False,insufficient_early_thrust,4e4b7f94,4,0.06096234677643512,0.02114401658124321,0.010431131150990001,0.005506524079893063,4.775960851262585,2.924751721000444,0.2490397218310273,vonKarman,3,0.19333598664198332,0.17718045180789918,0.16858231389023137,0.0016304123935094782,1759.3238431619702,186.7272851823439,0.8838619876761987,0.004098424888143284,4.833635464060118,1.6346713353060327,2.6139030780448156,0.4558995684305383,737.8738108007714,0.012033942217105173,0.6595648489506885,713.4486625660742,13.486406216914995,0.054288033162486427,0.027144016581243213,5.260687164247207,0.29884938710574044,,,,,,,,,
False,insufficient_early_thrust,4797a9ec,2,0.12075186087356003,0.03420156226064553,0.011009452792499187,0.008207814468141995,3.2439255785213623,1.700653498672195,0.414286683422863,vonKarman,3,0.1396469661621437,0.03129235721321119,0.06789542712977817,0.004173577762335034,1741.061836680604,222.48966443977832,0.8908115686138222,0.0050906599487522165,4.103472743212583,2.8073717043078337,4.55581588666731,1.385072181088505,2692.085021332258,0.01478301345002772,0.9847752633809768,1202.8176017348635,30.660071423783677,0.08040312452129106,0.04020156226064553,3.672410273142587,0.2865037217471201,,,,,,,,,
True,,3b318fc5,6,0.09803575928130603,0.034869233010263616,0.014162469584891108,0.005080579111742068,5.014533968264654,1.0491583607314747,0.39309680197598185,ogive,3,0.18777536838735348,0.1513420955432957,0.11612462045357089,0.11124858880353124,1574.4159736471925,204.5366351622906,0.9666153144419731,0.009495118134135389,2.317731092906183,2.9624216104884797,2.1807799684904112,2.953890030361082,5727.166079935446,0.011377019621651878,1.5338615106263787,4569.844493557717,836.435881800608,0.08173846602052723,0.040869233010263614,2.663382744061185,0.6532145556878363,6013.103569506575,2.450080350483799,739.2570323199851,390164.74853618996,50.052914631266184,3.2038020604695556,3.2038020604695556,3.8983864621701168,3.2038020604695556
False,insufficient_early_thrust,2841ce6e,4,0.1384329756238677,0.020413100374877615,0.014678764554734974,0.006036201149628829,7.127243726954991,2.6185708319490217,0.20023255590655917,ogive,3,0.11645171137818691,0.09871733961182363,0.06431835040114209,0.06285192666505522,1541.8297586753358,167.41400386595922,0.8860211696081711,0.010695086721100524,5.726347233046552,4.731416723065152,1.5,0.5397285778151039,785.1126431821314,0.0161147847515283,0.6889050022352863,1288.859658508495,25.17535212094884,0.052826200749755234,0.026413100374877617,4.728205081783371,0.6087319024954708,,,,,,,,,
True,,064237cd,3,0.13771739132773414,0.03793461464067677,0.010441785627536294,0.007140190325598555,7.494279422909571,0.8137351556218523,0.25007936367993594,ogive,3,0.20750688017506497,0.024530515578709295,0.19400757610955544,0.13153707960353292,1691.6971471805102,234.61970630367094,0.9995515554887708,0.008426396136359569,4.156424006034096,4.845040103037737,3.262703125777578,2.920354087227708,6716.234846831996,0.01954675768160975,1.5221239305296976,4682.793855293002,135.04217314022614,0.08786922928135354,0.04393461464067677,2.0957217789526825,0.4631521739832024,5770.374667632619,2.841752575896456,806.5355199007159,514683.80526175915,35.051412403711,2.279635446024283,2.279635446024283,2.795222164151945,2.279635446024283
False,insufficient_early_thrust,8d3d6883,8,0.1454150090126251,0.04679518024396215,0.010266070995716855,0.006878829592116848,6.6449415223675246,1.896493497044967,0.28048661387028434,vonKarman,3,0.25000704258996576,0.1350346905212914,0.10229881813711882,0.09383588225330812,1562.3342300514107,167.91891755730583,0.9986356467045177,0.00684214791815038,4.752802781163078,1.8277663917162228,5.338836529877318,11.901546976231003,19571.80053649191,0.017732098397027097,4.665541441680851,8707.27367356872,175.51893542230093,0.1055903604879243,0.05279518024396215,3.765470166372877,1.2383200721010008,,,,,,,,,
False,insufficient_early_thrust,bf655c25,6,0.1293710596897767,0.040734638773535614,0.009049703503156972,0.008335163674063489,7.9109935673740965,1.6277498904203616,0.5260922346329959,vonKarman,4,0.14217408374011117,0.028428705802785198,0.1765234090791138,0.11328462911744086,1789.286385315863,199.13361748514563,1.0428580269688368,0.004590781099164765,4.5503535184948465,2.873009262398929,6.0,6.882777242412836,14016.970560085578,0.023443888543112894,2.9089720348444925,4998.352145453457,114.82521063439249,0.09346927754707124,0.04673463877353562,3.7307631875800364,0.8412263581386602,,,,,,,,,
True,,bf1ccc2e,4,0.11531974728727275,0.02456533605423135,0.014244791268552045,0.009190256156922863,8.25302781221026,1.443522822107027,0.4844781750592616,ogive,3,0.09252363884908751,0.03837420998662168,0.16136391873395753,0.044798155235802176,1618.2798115759283,221.71289514181808,1.0208773650823861,0.0071350790592692535,4.52527978039629,4.844480935585029,1.5,0.939322775245541,2084.971178582722,0.02640184462045749,0.8287629713359393,3217.0075936661615,77.38501891823114,0.061130672108462694,0.030565336054231347,3.392001495749433,0.516278989149091,4102.610111585854,1.2184854098225588,668.7341830591497,102416.7724321154,49.86634109795093,6.6863042532063695,6.6863042532063695,7.847409074816165,6.6863042532063695
True,,f84454ee,6,0.12192101475620122,0.03184009493400901,0.011099835117143596,0.008197722048642647,3.338840032753202,1.9599597241805768,0.5564539738440732,ogive,4,0.08762310882769145,0.052623001496883634,0.18908467670541645,0.1389237247000088,1706.4827550384234,160.56102105366176,0.9657417894747673,0.009158703595832235,5.359774761991674,5.456963038182978,2.2645410018840972,3.4926665171853637,5311.032294650547,0.014979281938689424,1.7224332810148772,5839.209214251484,116.1413483469941,0.07568018986801803,0.037840094934009014,4.274620547036975,0.7965260885372074,6256.693265123181,1.8365420453366106,736.5418312604569,226698.3143278265,39.87571889688768,6.698870441162889,6.698870441162889,8.766495802862094,6.698870441162889
False,insufficient_early_thrust,d9b69372,6,0.07904597617709105,0.02003400809779123,0.013230068084707681,0.006452829067844013,8.32100132744386,1.9469062845096632,0.2969252366774593,vonKarman,4,0.16379415514436907,0.05911602114271412,0.12206999748741724,0.10037476579759601,1690.2456488593007,196.69079880713915,0.9814387153668598,0.010594171353818103,4.558834798740277,3.0639669824447697,1.5,0.5699892427935773,1079.0325977480027,0.018613924869842435,0.699496234977752,1542.7979850528347,35.55884772806022,0.05206801619558246,0.02603400809779123,3.865747281780684,0.5392758570625463,,,,,,,,,
True,,e9c6b54e,7,0.14437637411202506,0.03608285068315749,0.010954338754315186,0.011218814395128184,6.258709760456901,2.325548199409493,0.2901510166868727,ogive,4,0.2095624806082546,0.07693733803355687,0.06409425185399983,0.037462814138582747,1779.7019454327783,161.53181741930499,1.0011448419082765,0.011206569042381584,2.464624533061322,5.729754011185042,2.242301977867623,6.678815610782621,10591.93050691373,0.028066571821291197,2.8375854637739173,11720.816351594727,3564.5190130438514,0.08416570136631499,0.042082850683157494,4.423548824144548,1.0806346187841755,8925.34883817963,2.6039549739377628,1024.8512051156083,442502.03307144233,65.69056901533749,1.6676283122762023,1.6676283122762023,3.7906391330969984,1.6676283122762023
False,insufficient_early_thrust,2ae09dc1,4,0.1424066247246527,0.02187016275249189,0.00966663902097159,0.010512774418042034,5.1068339136000045,2.8182638227431296,0.28343080039240365,conical,3,0.23379910847366725,0.11011378842164686,0.07073548741793231,0.016136119289601174,1500.9095586446936,217.91186564262904,0.8531679519085497,0.007261969249998589,5.04141514748897,1.9625238317468583,1.6804703120331543,1.0337070515790376,1884.6624023024542,0.023757088327358424,0.8617974680526632,2710.508130147593,53.570265054563286,0.055740325504983784,0.027870162752491892,5.1525419347033,0.6246264988986109,,,,,,,,,
False,motor_casing_length>0.95*tube_l,bbcc329e,8,0.12552877279198965,0.03186504981595018,0.011729902858531715,0.006503059382214321,6.674215290058665,0.9289343910983971,0.23226875279130943,ogive,3,0.2128009932878145,0.06910145601749343,0.07779971278112463,0.1434386354699684,1826.6759415113356,165.20909028764063,1.048139206732223,0.009166238566321417,5.903847692197574,3.375354585442784,2.1966640745527832,5.058662038532772,8590.318132500694,0.016800330507362578,2.27053171348647,9525.466980791623,186.57014234389817,0.07573009963190036,0.03786504981595018,2.2418047158345598,1.0792301823359172,,,,,,,,,
True,,2a0ad0c8,6,0.13418402112979838,0.03840873325283701,0.012777827419286585,0.010408409205495841,8.690552060739584,2.160368671587749,0.3312115523426197,ogive,4,0.2811221632941116,0.06456298952316011,0.19625487821709153,0.10575103861753282,1779.854909322186,227.77926705453797,0.8542266445682224,0.007162730689331436,5.426613732505868,4.166752522407155,3.5783707283210444,5.906176628612021,11269.753346184047,0.030683722113088552,2.5671618200142072,7464.684111657005,151.89494786853774,0.08881746650567401,0.04440873325283701,4.2373703358955535,0.8701041267787903,8785.228895028376,2.855413785961136,726.6039000631087,514251.258475072,25.87553323222051,5.812474414013276,5.812474414013276,7.880755260638206,5.812474414013276
True,,f26ad8df,2,0.09678112130129667,0.049632514284206966,0.009382718512904672,0.010076986820880655,4.875866730327119,1.505621773908406,0.25609648745750435,ogive,4,0.17464248568606977,0.08543737494486935,0.10464165173493943,0.14707333734093103,1821.7715551865451,163.52818571307407,0.9028089814980049,0.0047085820541565414,2.125603771234123,4.666745555966637,6.0,2.6314325373032896,3809.793226675676,0.022251362244220748,1.4210013880561512,1423.4404463263745,572.7864326364908,0.11126502856841394,0.05563251428420697,3.1425773920488655,0.23856224260259334,3163.416382913138,1.2236856363882271,201.91968546509457,97308.88366583924,30.06742303652637,0.8404362668434836,0.8404362668434837,2.066364088708777,0.8404362668434837
True,,ca28d0a7,8,0.06857442349055666,0.032999105778400074,0.01094788803325836,0.007979282760968825,9.883430459055887,1.952573623118924,0.42675675010053593,vonKarman,4,0.189723965755279,0.06067665756286526,0.17912653235133874,0.10840757110538472,1579.2049945474012,204.13937673001706,0.8685989650688205,0.009815628521206685,4.987970388892804,2.6001239911046037,2.2465415941016933,2.637559612040078,4586.369615654674,0.025085208253612386,1.4231458642140273,4612.424475432784,97.99598072689263,0.07799821155680015,0.03899910577840007,4.068995559829189,0.6235953879244533,5511.668659360642,1.811220683753978,670.828069729937,221490.22128437087,29.62490801634828,6.585404155241081,6.585404155241081,8.728175232610976,6.585404155241081
True,,0b358622,7,0.13273200049373157,0.03889660260954506,0.0091854114813261,0.00658142349938425,4.7207520919016295,1.4169004813240593,0.4496177882381147,ogive,3,0.11010697650936861,0.09568910945755893,0.13284267537914707,0.08443760179940427,1538.5068173642628,211.0808683446183,0.8543364572168082,0.005331983477258174,1.7561647682052497,2.892066897988765,5.572258664142959,6.415428841076141,11345.514086585119,0.014299650886500261,2.7454000943766492,3509.963651323673,1669.1849326138047,0.08979320521909012,0.04489660260954506,3.299777404343261,0.9991240034561211,9145.807994968935,2.5288760888104798,316.80575148265615,365715.8472901566,35.443377815031255,3.624024232659138,3.2987671642122045,4.25689915983012,3.2987671642122045
True,,43b219fc,4,0.13507310307295312,0.04249374447716393,0.009797139418319074,0.00557681740052711,3.5589761875205053,1.1699904568827746,0.433826050251624,conical,4,0.13472183239099914,0.11352468630183793,0.07363814162340282,0.04356821240381354,1738.5968407974958,193.93517134703367,0.9149733593618837,0.011803634280962332,2.693859037530533,1.9154586128026545,2.7700455877034473,5.045523947158327,8779.948626815556,0.010520804872885283,2.2659333815054143,5227.116133382373,316.6060666671718,0.09698748895432788,0.04849374447716394,2.905724760701598,0.5952924122918125,6046.500749840079,2.730727084926286,620.6037308348509,472544.86025403114,31.62393820310299,1.0355623306747717,1.0355623306747717,1.8975212306784879,1.0355623306747717
True,,da597e4b,4,0.10466799268479701,0.043096532359708783,0.01383306533084732,0.008108554800626812,4.263432294612691,2.1345670408275694,0.5600145987970819,conical,4,0.26244954741170967,0.07268238675821745,0.16261660230744945,0.1081003582506799,1818.6397709296823,235.69031751727601,0.9543459055676176,0.008096191048313536,5.1381844356417155,4.46339529733525,3.6144733806593092,3.9850551571699193,8790.27715529886,0.016742609248325033,1.8947693050094716,5715.214820973953,119.53180036210685,0.09819306471941758,0.04909653235970879,4.541872459436977,0.47367197073918804,6493.84734365653,2.443145583840078,618.7894541017682,382077.55542959005,27.656110334874846,4.387847021285397,4.387847021285397,6.57566436271519,4.387847021285397
False,insufficient_early_thrust,184adff2,7,0.1431533191578857,0.034546173782223674,0.013839109589307352,0.007934922284162517,5.183058279496743,2.5707216371289228,0.5389096262711888,vonKarman,4,0.19980910334223342,0.1746271468224513,0.19237419520969734,0.01274011085801298,1645.7656614005505,187.20343316824543,0.8991632949699521,0.002146913779873068,5.250984287036109,2.981898119405278,6.0,5.190977543054869,8568.843378431593,0.01806490673108927,2.3168421400692036,3285.6502483635995,68.43770369275977,0.08109234756444736,0.04054617378222368,5.164446895100168,1.0720732341052,,,,,,,,,
False,motor_casing_length>0.95*tube_l,48382f27,6,0.13265312225474418,0.04083457605955461,0.009521466369628029,0.010780540987838542,9.53733832358855,0.8040513094029952,0.3741981047646351,vonKarman,4,0.1435080612200043,0.11002484345049109,0.17940350065423477,0.05124034960060037,1830.5359685765468,170.69461554932596,0.9220932139830156,0.010337238558440029,3.556708121748779,1.5986479071695383,3.029156143867882,7.217298314548998,11140.122840241713,0.03329309343191456,3.026054410092149,7446.170160456156,190.72663412047785,0.09366915211910923,0.046834576059554614,2.2673741212514456,0.8609187335284652,,,,,,,,,
False,insufficient_early_thrust,a3b0e992,7,0.14697530244452378,0.02510669425618847,0.01306066217399139,0.009783127872928054,6.81623787374347,2.80974209229986,0.5776854522656798,ogive,3,0.27551910409890845,0.11260278152075752,0.08839371275890548,0.10597951869642794,1675.2161290885654,189.79177221418894,0.8756191649085081,0.00337151521432759,3.6592008742007627,2.898859778663707,3.5728837974707233,2.4894259774645864,4057.070292899153,0.025541717618538518,1.3712990921126051,2207.295985840896,69.24634369380838,0.06221338851237694,0.03110669425618847,5.58114131684831,1.0988271171116666,,,,,,,,,
False,insufficient_early_thrust,9a453aca,7,0.06269409732252848,0.02824257556287562,0.012836574289952666,0.006972103954512709,2.164256298585184,2.050649165512259,0.3649064258422442,ogive,3,0.22511070536645655,0.1922768584331766,0.15161353219260124,0.04686594901933647,1756.7889640071032,187.1630309357877,1.008761655086059,0.007085577682563538,5.541792946309009,5.188559238595579,2.1742759677640167,1.5328707514711848,2838.146755341532,0.010256949065963215,1.0365047630149147,3238.738457971484,63.520271118115545,0.06848515112575124,0.03424257556287562,4.123333387031755,0.5088586812576994,,,,,,,,,
False,insufficient_early_thrust,9b94d633,7,0.10404224713097313,0.0394321735417396,0.012998339037607455,0.00635103121088117,2.3403335699267886,2.3181394544313942,0.3564013763215458,conical,4,0.15786214205454613,0.12760588968794467,0.17016517712441037,0.13359654241156801,1531.6957175001098,181.91526065938152,0.919663178420516,0.007022863116719605,4.075576930586984,2.0324100984996445,3.7639683509137574,4.857070470729881,7968.801553960596,0.009715902055681631,2.1999746647554583,4391.818035787927,104.9895079134659,0.09086434708347921,0.045432173541739604,4.51181124612941,0.798295729916812,,,,,,,,,
True,,cfbcdc58,3,0.12274071224261948,0.04577089792756722,0.00963982741536452,0.009625337339331592,7.7039180333763,1.5567245672184442,0.35208007564814964,conical,4,0.17031069656651904,0.14983531938125727,0.09980310800995197,0.13326625409300202,1841.3062489850427,186.5324168290589,0.9172051894172649,0.009170634895244511,2.66183578717989,3.0051417007701606,3.939865769919451,4.264424777829137,7154.8734083511545,0.02671602159758673,1.992548672240198,3241.9290760552726,333.4031567861492,0.10354179585513446,0.05177089792756723,3.363206964299891,0.4182221367278584,5071.433644344065,2.0455089495041774,373.0483233669188,264103.15433223883,30.113869287078234,1.343016724120711,1.343016724120711,2.771360971978856,1.343016724120711
True,,13e4501d,8,0.07179335562615809,0.04874551697431871,0.00807001604374513,0.00925281292468655,7.58776790369045,1.2204260620861043,0.46403975256357777,conical,3,0.17521942508664423,0.11328609293955051,0.14403187802513348,0.0537776067647234,1509.6380617309328,226.65174576878914,0.8520146442993182,0.010748897099294408,5.739254456948127,3.7961151800685324,3.784155765454639,6.295017545023774,11921.303602879274,0.02548770903713465,2.7032561407583207,7580.170133389006,150.66259145102848,0.10949103394863743,0.05474551697431872,3.026698721974523,0.6493468450092648,6018.261907963687,2.9863538826623732,763.2865851849076,561987.6596736993,22.350871220170774,1.7822325334890052,1.7822325334890052,2.5100319600303025,1.7822325334890052
False,insufficient_early_thrust,a5b0ebf3,6,0.1263619058266372,0.02168348381016573,0.013339349172462163,0.010931039437855502,5.947489928655109,2.5991021047416876,0.3067471950425777,vonKarman,4,0.2689545117966626,0.10593335703780205,0.08178890323341717,0.10274242841871169,1531.5532678856766,198.74236856566594,0.8713190874778622,0.002135073351565552,5.214789618169695,3.2043473944966645,3.908125513151664,1.0660607968456157,1810.38247906912,0.026658046356270615,0.8731212788959655,1060.3518294018602,22.25197810052538,0.055366967620331456,0.027683483810165728,4.858773949676398,0.8231714349598233,,,,,,,,,
False,insufficient_early_thrust,b246c9e7,2,0.053841117107039385,0.04265440996246213,0.013859240897265184,0.008137629729796605,9.770092637088792,2.2209243975853195,0.40802674368726477,conical,4,0.1338904552787788,0.06198243746151666,0.15206842631924045,0.10404284484189678,1654.261033435809,194.9318293995931,0.9263606990424244,0.004343961443878242,4.598780050283822,5.687083225296398,6.0,0.910690838080901,1612.7034809723252,0.025435909196695777,0.8187417933283153,657.2302486286854,15.911942485562877,0.09730881992492427,0.04865440996246213,4.443426711908876,0.15268223421407878,,,,,,,,,
False,insufficient_early_thrust,0f2b4116,4,0.09000190401677509,0.03869744809038931,0.012775797631302682,0.010854512285503156,7.253155087197497,1.065799635698572,0.4770629316588057,vonKarman,3,0.13440172186795196,0.032228114423949725,0.18519074710097921,0.0547617435536925,1793.9906825500766,233.49649952723976,0.8662340371895108,0.002479956970019088,4.210918398958008,5.395840714133993,6.0,2.7072349531077093,5369.851094824961,0.029233027583270454,1.4475322335876983,2119.614621451213,62.484050562783786,0.08939489618077862,0.04469744809038931,2.8142938510360667,0.41500761606710035,,,,,,,,,
