id,num_grains,grain_h,grain_out_r,throat_r,tube_l,tube_d,nose_l,nose_type,fin_n,fin_root,fin_tip,fin_span,fin_sweep,apogee,stability_initial,max_mach,max_acceleration
daac8e74,7,0.09616509136358514,0.04324490910183967,0.009692287484789876,1.8986574761256905,0.10648981820367934,0.201131690558702,conical,3,0.12332267279694015,0.11444077743635295,0.09838816849651566,0.11342883135812297,1986.6833009314857,-1.3423233362565363,0.7428911477618391,106.97327632702596
1b4c62a2,4,0.06368889384390382,0.04094457799395338,0.007349535169342051,2.725220932292215,0.10188915598790677,0.530318005521535,ogive,4,0.0959675989744859,0.08026012661546708,0.16597234146926704,0.011591946059974689,2429.8610500112686,4.869067696687216,0.8292914025008927,96.72121844076685
5d36e21c,6,0.14537888036100227,0.032854979070950516,0.006749355929966996,1.7941018899850265,0.08570995814190104,0.5084065409913897,vonKarman,3,0.1189643387884936,0.11713218778348104,0.1566187137030238,0.14806002970321722,2612.8861818546993,2.252358231156884,0.837120935437646,115.15127933320166
d31406dd,4,0.07630416184035699,0.023961525484382924,0.006729334691289614,2.2321773003417182,0.06792305096876584,0.4845077951340011,conical,4,0.08670859802762712,0.04017794120851262,0.05237302303433412,0.025686153020499345,4072.674992292488,3.101163028005517,1.0287506406453686,119.14881273577704
9d1f76d5,6,0.1277937088510187,0.049608615135302674,0.007211075709440324,1.9435805449518038,0.11921723027060535,0.29450662471044564,vonKarman,3,0.17149463192295955,0.1499576753922571,0.15484505554908035,0.13441133721293363,1528.2737094507759,-0.08656174050999449,0.6471287501904606,107.9465374330865
b623404b,3,0.08624773771202657,0.030269498986157103,0.010560324850337421,2.203876372257004,0.0805389979723142,0.4265962606808361,vonKarman,4,0.25597539129882885,0.22413951417985956,0.09897808965456448,0.07763976583359694,3512.549266558209,6.051698377592451,1.0157440095324093,118.24196077705639
97275aeb,4,0.06081116604471152,0.023073890084064554,0.008450869756049657,2.9702866867221545,0.06614778016812911,0.48371236111512256,ogive,4,0.14916035249971332,0.10830692247475177,0.06119246326220786,0.01963534871546414,3631.899260458769,8.041418444700284,0.9088164671423645,105.0637663084626
00024482,7,0.10501978848114621,0.048092560784422395,0.006090008804060154,1.7356141662374753,0.11618512156884479,0.3105749093339106,vonKarman,3,0.11474629760057956,0.030965938306601774,0.13937991432730146,0.07760234212953426,1636.77781743192,-1.1892242232505934,0.6760236421446331,111.16479522562186
b19760f1,4,0.11474942044172856,0.046649041095286635,0.010412336619250943,1.7034062437972817,0.11329808219057327,0.4973110592580999,ogive,3,0.1816197710424287,0.05440940024288199,0.07963347553170524,0.08616365159859017,2072.0391091977003,-1.708618263851949,0.8359071562614296,111.07211168645128
d09993d3,7,0.11527955986596881,0.028149002609135665,0.00802256651492872,1.134918573049638,0.07629800521827133,0.21634149105695358,ogive,3,0.2567465406266743,0.04409602639623217,0.14143472634337947,0.0198446723277217,3508.36873953851,1.2632387802183842,1.0250358190848197,127.73792103245451
1bf099c2,2,0.1257392778648721,0.031969483140915606,0.010009892437964862,1.250913642114829,0.08393896628183121,0.5945963671522234,vonKarman,3,0.16815024082070357,0.0552748340160701,0.16636691924475844,0.09376897530153298,3854.698045040145,3.1287216402686266,1.256181870842674,149.91530518248848
4c5dce08,7,0.09699207485643734,0.030728288403777164,0.008301393941932227,2.304927355981966,0.08145657680755433,0.43658087205147267,conical,4,0.11083649019153474,0.09580579961533629,0.1297492493083147,0.0364205642861947,2725.87673793798,4.056981263215046,0.8146769053179438,102.793885581805
eba2ddf9,2,0.07752774939004052,0.04654003424248396,0.007685913895862512,2.5861933283186955,0.11308006848496792,0.3488268644684111,ogive,4,0.17901780033386988,0.10812802669323879,0.15695796959764408,0.1405951980330066,2381.0013407785777,4.989367224691439,0.8924095397935481,106.03384359241292
976ad039,2,0.05763993527129897,0.025019935894512818,0.007291901301285025,2.768765645111394,0.07003987178902564,0.5816269786685293,vonKarman,4,0.18551771090456542,0.1550388345316402,0.17017735804186507,0.04098791426774113,3912.515818316752,13.45823562970685,1.0003941910886556,117.81197864672905
cf94339d,3,0.08158732226371376,0.0265431763573895,0.00931789360279723,2.7684273028341915,0.07308635271477901,0.310087564513273,vonKarman,3,0.17431689139209028,0.08708952606357802,0.11529601468979835,0.10558049516579522,3558.4433533929305,9.314130849838277,0.9451017028781216,109.57634864966998
7d753b3c,7,0.10049102830374083,0.03933219109281088,0.011096819388254252,1.0729343102266686,0.09866438218562176,0.5416227946426561,conical,4,0.10122873119031861,0.0640568135243244,0.1742290920002746,0.12413474244990916,2359.139884432732,0.7308375531916012,0.8742381797294114,123.32760537983144
7aba3832,2,0.1360720560640713,0.031137364225177454,0.011816584549977145,1.9632531000543254,0.08227472845035491,0.4955194340358896,vonKarman,3,0.2972222264743267,0.22178051582908787,0.07727730398780491,0.0693343823811795,3649.9367310509374,3.2690703159122245,1.0927084409256758,128.24244847517383
80e565b1,4,0.14883279046118508,0.03286941686620726,0.009457713432182322,2.484141286626976,0.08573883373241452,0.4885987576471132,ogive,3,0.27505009978373407,0.029208594346112993,0.0990339105692693,0.035912222234917655,2745.1577657094217,2.7003379518356696,0.8464523052923937,105.0542297714366
ca3586fb,6,0.13574277366557985,0.023979326547619036,0.0076492895287386,0.8254986176936496,0.06795865309523808,0.4554342310872598,conical,3,0.27551681513254844,0.16086361776947591,0.06770574102687696,0.08305002998424545,4412.511372624591,0.9461406403179804,1.192267839026087,142.84588551720472
9b0eb2a5,2,0.14905167997397248,0.023519871902725135,0.006362368503583341,1.5781174458709293,0.06703974380545027,0.30550531687348703,ogive,4,0.1756784321898838,0.1492281763929435,0.18846140942388057,0.03653312949416463,4935.157798312535,6.775657635657786,1.2671150349828233,149.49296596147792
11752821,6,0.1441182762819539,0.02263456219072397,0.007737082139526327,1.1657487630554841,0.06526912438144794,0.2791304109486802,conical,4,0.1605166686674635,0.05426395966963264,0.17571690825602465,0.11980020962953829,4396.5684639855945,3.293993157950952,1.1277190930771852,135.05514599834262
1fa3d68f,5,0.08001052119159321,0.025093384287819973,0.005792067223332819,1.157813343899902,0.07018676857563995,0.3525201444464305,vonKarman,3,0.13062688527134897,0.10343988550176497,0.06971002439041951,0.07414218439018729,4617.260912043413,1.1478607390909055,1.23756613259545,144.8095568380113
cee4c1ef,6,0.0968411606368618,0.02149473114470074,0.010187934720579512,2.5531252458190314,0.06298946228940148,0.4856403331997198,ogive,4,0.24079304227694376,0.06758114699188235,0.13451136515735196,0.09914051805372219,3674.8255041441107,10.79261116614753,0.9072781555461057,104.90882179521459
3d5e3273,5,0.051955346619354706,0.047468842959925976,0.008835486455537524,1.9875089826453725,0.11493768591985196,0.4897070807786261,vonKarman,4,0.28571569544996955,0.26300843283944153,0.1843675283678175,0.028258328062793117,2205.5774765149768,2.9775420115988918,0.8599128053767096,101.23780440101704
df49a4c0,5,0.05328041901591655,0.03039104497045073,0.009313219914852101,0.9599542999817859,0.08078208994090146,0.5344921431584324,ogive,4,0.10590639221384271,0.05926804502870629,0.12128995350062648,0.03840396837355017,3972.145509857601,1.4341215718354887,1.2332806133759469,145.59223022986296
1ff612f3,2,0.11551963284305877,0.028665715800066903,0.0053856756152119035,2.1233898111787983,0.07733143160013381,0.43166220465349386,vonKarman,4,0.2778643998987127,0.2676209405874131,0.10213102808279242,0.13986384509805624,3830.2194708175984,7.2255801955916805,1.0794292508684662,126.22739156122933
4e9cc60e,3,0.08704882101635278,0.049043126677226975,0.01067807326330521,2.4241164951099554,0.11808625335445395,0.4950536876358027,ogive,4,0.1040069720200299,0.09664663420280246,0.06655825204690853,0.07369909360185217,2107.289357298358,-1.8758032883679767,0.8258355870514711,97.41062881120811
6feca549,3,0.0798727153688371,0.029677890025365243,0.0054477984438139546,2.974014709739274,0.07935578005073049,0.4203540946452723,ogive,3,0.16494649802891828,0.1177155438122044,0.10052310333799978,0.06202826974690113,3202.54396830353,7.7764598774018525,0.8984032900434922,104.31044212123874
49bcb878,4,0.12303389871559339,0.0241728238245639,0.005112801557251676,1.779408808798653,0.0683456476491278,0.4719067928968178,ogive,4,0.16307599512691595,0.1569338029373582,0.10889999081813814,0.11234381927741623,4264.334295416629,5.982398213311494,1.1004239911876206,127.2601652907318
64008311,5,0.13847322735347467,0.038870167410457936,0.01144026357961618,1.8925037827512405,0.09774033482091588,0.5067745043933538,ogive,3,0.13232267114139054,0.10206531655066609,0.1968547096493658,0.13323559300168686,2273.922950821528,2.1210976524082006,0.8070109813972993,112.94136063839353
9f23e3bb,5,0.0988032841132635,0.04333826785765385,0.008188765725270416,2.3249344046460347,0.1066765357153077,0.3060195791961985,vonKarman,4,0.2720814735638383,0.15783336673503728,0.11465246916986592,0.07782506626880797,2090.4456994098787,1.8274021432697702,0.7678460343275995,101.26811125028588
c5079de7,2,0.10347701562743314,0.030422014641949317,0.007473722703145344,2.9526049856216936,0.08084402928389864,0.27476056795960163,ogive,4,0.14576805786825633,0.10239507344251493,0.13771424167043475,0.000565912621741832,3241.9832994122867,9.914513206119814,0.9219326186589495,107.37865222601015
b10e7ec6,5,0.061397804521343836,0.025858355198665268,0.011207598817978158,1.6249022440999719,0.07171671039733053,0.2167166307057376,ogive,4,0.12626579409650218,0.11293233374282188,0.11822194899905936,0.0069287152734001985,4196.624912624864,4.291647627677969,1.1177741917275286,130.26913260373573
91011fbd,5,0.14837557883503422,0.045576768891938804,0.005978611292375051,1.8226338991759032,0.11115353778387761,0.2898639568369493,ogive,4,0.1949198472914752,0.07151478489144694,0.1303912269940049,0.0578960198037426,1821.548805311271,0.2115671133968729,0.7294895389957533,111.91737157921503
d00eb791,3,0.07984429416615464,0.0377438386350744,0.005492578098305319,2.9195268004202815,0.0954876772701488,0.35354806732302413,conical,3,0.28575650632663613,0.23941410987682182,0.07777248010714748,0.006645117232313408,2624.4962017849134,2.182162198743067,0.8468479652037345,98.43489271889372
69a9aaed,6,0.08047899705594366,0.030887834419289273,0.0052924132977691316,1.3748464421346582,0.08177566883857855,0.2745850387783725,ogive,3,0.2596091949499816,0.1791840735765854,0.08423656338943783,0.05818276527881641,3427.3128909663264,0.8987246835674145,1.038394481951979,121.81617471635779
df9defa1,7,0.13172787317303164,0.022337485641475814,0.011399045765007653,1.601041066525271,0.06467497128295163,0.3824161800009357,conical,3,0.10595158942249275,0.0632457153472398,0.19904395526967167,0.01863336750471276,4074.6459116514056,4.321430719864987,1.0214098750190947,120.83530612794296
9cdd5bcb,7,0.06052141645732423,0.04248970126671113,0.007679442556850283,1.320857816721047,0.10497940253342226,0.3815978289142028,ogive,3,0.1674631212248167,0.14628907067265445,0.14120730853218555,0.0058764325865937545,2385.0250309977628,0.39229106228856175,0.8962936375684335,111.31615530410431
cc84ce66,7,0.10085590783805881,0.03376938636478666,0.010476330610816695,1.2964666244018255,0.08753877272957332,0.5526155767671725,conical,3,0.20190175716256037,0.17483016823958122,0.07979911607207063,0.14737405331273448,2814.636512572302,0.2916223572921415,0.9190962698239422,121.51905842950572
f49c34e0,4,0.13422190095651443,0.048873675523046056,0.009653395179944598,2.0261619920745138,0.11774735104609212,0.32032710858457114,conical,4,0.12123228593317313,0.048780231122685876,0.15815756779019857,0.09213250934850543,1820.7330382386426,0.7018262015177469,0.7496893143450507,108.47188418643391
69967424,2,0.08703922995115723,0.04309413447243392,0.007994553668710144,1.2821746555593099,0.10618826894486784,0.22731431839709348,conical,4,0.21448729068803024,0.15201535349243708,0.19696446958645597,0.07400144279062935,2828.30788529237,2.5267300083082507,1.1417292186273424,139.65303701490038
c6e7a7ae,5,0.09065037695836431,0.029308499536049824,0.006489368396953364,2.2225539352772903,0.07861699907209965,0.36957386688544946,vonKarman,4,0.10251231117741966,0.03590847558266298,0.1500944393850695,0.04667251579865474,3234.0474748862125,5.1671935104203355,0.9250080135451241,108.70663809331562
3580918d,5,0.08898323996410805,0.021204651664920946,0.011582620341450196,2.556659597126103,0.06240930332984189,0.3368680189306522,conical,4,0.08285669803646184,0.07826124553907259,0.17197046750652714,0.0015705544038037088,3901.3988917303745,10.911098628032587,0.9460373206558452,108.9081099046174
3f909c1f,4,0.11409189732235948,0.04735197750628839,0.00946895328371759,1.6606299494625674,0.11470395501257678,0.22633123491502533,ogive,3,0.248314707202886,0.1093150176259812,0.08378288105269466,0.0020562303738603516,2072.401933424559,-1.837599176361997,0.845151485681526,109.47516357522022
edeb7c1d,7,0.14042339185148364,0.03010292367225687,0.010739338991455221,2.507845490203355,0.08020584734451373,0.46618829806337675,vonKarman,4,0.1625052747839713,0.12188926207946278,0.19763623333335456,0.13528786162491516,2508.5948873642496,6.0251538050771005,0.7579667810393556,100.70025372691208
2404137c,7,0.05772065961605993,0.0354618579913112,0.010712696327855766,2.321743339228888,0.0909237159826224,0.2648368746551741,vonKarman,4,0.13972736189426466,0.08370212763244288,0.16029924424305916,0.018957264358295912,2630.9575999758426,4.170240856646811,0.8323897981434024,99.06269141876753
bcb2154e,5,0.11190255858500901,0.03133173597518005,0.006010889813745855,0.9132387748049525,0.0826634719503601,0.21252207321777103,conical,3,0.13706931246747556,0.07709402534180425,0.0789521064675192,0.0017245826189312863,3594.0774725197853,-0.43972362762262596,1.154573818902034,135.91707181508
8647c09d,2,0.0807815890702647,0.03851767659280736,0.006892896991690248,0.8146582235487343,0.09703535318561472,0.5018278978301308,conical,3,0.25144878082095135,0.12109457177127628,0.11128233860376249,0.011707100337520615,3322.975092365716,1.0679913982042715,1.3216623568501127,166.2593073882126
0eece5a1,2,0.10845321955300728,0.04468773268654225,0.0055212109502192405,1.9225536648679373,0.1093754653730845,0.22311782807906813,vonKarman,4,0.25856649044896635,0.053568857949901835,0.0537194830141068,0.04568816793881094,2042.0387306245236,-2.0598755483828577,0.9809674251669732,116.05510182424912
51e31918,5,0.10596103330725487,0.02131631692846596,0.006344035393779817,2.6207741573254135,0.06263263385693192,0.4688222254849865,ogive,3,0.21815723122705466,0.05960367120131205,0.055891043329245584,0.11207669544135013,3772.0413564158016,4.2598074778168575,0.9221931662231457,106.44031832491225
c99e0bf7,7,0.11246877645127112,0.03252439846130532,0.005932495598640508,1.0512475448727814,0.08504879692261065,0.3892680552676856,ogive,3,0.12696734956518319,0.08335392107266093,0.1297205581499563,0.143543439476688,2958.891348350962,0.640719916977632,0.9609034254451282,128.17230221275898
dfdb2964,5,0.06345062471967587,0.03320805199189929,0.009343011210163354,1.4292458567049287,0.08641610398379858,0.42843868139516383,vonKarman,3,0.17443352639143075,0.11287516405927704,0.05933288277571304,0.10287556990632071,3439.5411875772334,-0.5933056860385534,1.0845662119615735,126.85687758972779
13548e5e,5,0.10412191500452816,0.04793398410436389,0.005087612128400722,1.9177829258385906,0.11586796820872779,0.24267128683324846,ogive,4,0.1857799594028783,0.13453059048730706,0.07853359389058451,0.11554351134153157,1895.121071823576,-1.5610754460364322,0.7636073498704555,105.35053133825956
b7721f4d,3,0.12538210231752472,0.02652461012078068,0.008825876179708406,2.445386864909162,0.07304922024156137,0.39998034836973184,ogive,4,0.2712478073457821,0.18299067298653135,0.1896677878242794,0.023004533102501584,3633.6821195754274,9.648978327400373,0.9768014192339521,112.93770143020842
f508fed5,2,0.08189213120700009,0.03897215994412227,0.008764864271694622,2.26513689308947,0.09794431988824455,0.32732935713780015,conical,4,0.1376249677594657,0.022920543893072593,0.11045957055974685,0.006095113890802467,2939.6721328911513,3.5842531023687996,0.996555678215605,118.73802040696104
a09f6fdf,3,0.09434589671095281,0.031352406666019725,0.009517271950217364,2.857126541191982,0.08270481333203945,0.5342503318871821,ogive,4,0.2614334694107584,0.20610404576742397,0.19741539386668422,0.12193310684278168,3066.122675072787,10.723783903643355,0.892832388554299,103.41685434641569
6e4a8974,7,0.09585815938446084,0.030076776873078734,0.008087210610955587,1.7199455256017728,0.08015355374615747,0.37003253717985196,ogive,4,0.1729857199790712,0.11513310447410702,0.17923845455381598,0.034426773061625594,3092.721491607844,3.450487280804995,0.9163185012853272,113.10704630999929
71d9ad16,4,0.08502749934922403,0.04565669170340458,0.0077604161839937204,1.0719949531369708,0.11131338340680916,0.44970864242669406,ogive,4,0.29241109583777697,0.1516427091778421,0.060913584306781766,0.0869980987844829,2377.0241718878187,-0.939352379985193,0.9992659518111582,119.54694067539012
79d2c67c,4,0.09101109683617073,0.037995655482056606,0.006586661169713916,2.5223296039316976,0.09599131096411322,0.573582142054611,vonKarman,4,0.2253994319747349,0.11926800151335613,0.18055690473510122,0.05673398509162425,2554.1444446673354,5.6250260135547725,0.8464513332573398,99.98506586917344
ff10c36a,6,0.14010587285111198,0.030744298305357208,0.01106963948836268,1.5544602438344661,0.08148859661071442,0.33762631612520166,conical,4,0.25539733968018496,0.1639463253331712,0.061832389144576276,0.03313869372197721,3011.2204871689964,-0.18118729972734063,0.9223505315698095,120.30220129293399
5bc414fb,2,0.05040771159626113,0.022088565665969402,0.005071886310765149,2.673210285385833,0.06417713133193881,0.43273807926198277,conical,4,0.09944038047383039,0.043761537194240564,0.06725073715373099,0.10684439408773137,4320.167899217745,8.952377967551117,1.0378088485332986,122.49429187150511
1d55e32b,7,0.08882985203442795,0.04780048442389174,0.0064081673841553215,2.556591830218645,0.11560096884778348,0.44132572981933216,ogive,3,0.290807626314043,0.23164656637494732,0.12237109511045777,0.011483745734527867,1636.6965795653982,0.11972088261536641,0.6426814958378141,93.1842930081542
a06137eb,5,0.06600748465970427,0.03705256192721588,0.011021497079349712,1.498131005754682,0.09410512385443176,0.47571082856728736,vonKarman,3,0.10530637562806822,0.04652450627845606,0.11356105697994899,0.09988706532270993,2955.75560021879,0.8338120398786071,1.007611858019263,117.98606481949201
3f371b69,5,0.061298383054968,0.0294022088415206,0.009978917929448553,1.3145369620971294,0.0788044176830412,0.3632676070136206,conical,3,0.13878052852396727,0.10584327210641628,0.11540742717246297,0.09096494446792024,3905.7592566468156,2.5121253237495624,1.1495012673126315,134.414585225528
6789cf68,5,0.0966553253559721,0.022801319087125255,0.009034147253379018,1.060993126369635,0.06560263817425051,0.3561386506435882,conical,3,0.24672646370036355,0.19353375983326623,0.13419276406010322,0.1470716201632044,4900.522558405331,3.8107608699944953,1.2562971831977388,145.60353368962816
72426d92,5,0.06484311549155562,0.0304164415746535,0.006609157668554209,1.8698939461587798,0.080832883149307,0.2800825976153263,vonKarman,4,0.14112153013269116,0.044144147665310565,0.11622937120890413,0.03735256642484517,3498.5675227003408,3.8340311356336114,1.0195563338681966,118.49594214320601
eb4001d9,7,0.1178189754844518,0.026336979309664714,0.006528724794679882,2.032778741444142,0.07267395861932943,0.36947001203359464,vonKarman,3,0.2979105066671907,0.06279447475916652,0.0780108911302293,0.136107787268222,3275.342039016873,2.5017498052834433,0.8969264698545318,109.45396779743373
da8ea356,6,0.1206512492218434,0.033434832570964315,0.010956980474668103,0.8446923625985211,0.08686966514192863,0.41642378537270675,conical,3,0.21787711793784686,0.20759898061947335,0.10894431576713762,0.09775411606412379,3065.893170609478,0.7312762611283532,1.0390454817972403,134.34217049371384
be210714,2,0.11442555693182802,0.04401033845119416,0.008501629227435725,2.743243111657404,0.10802067690238833,0.25050640061273854,vonKarman,3,0.28067737030327133,0.0740491142676805,0.12303269552771813,0.11205338356149429,2364.820633341613,3.5855551331739117,0.8521474489385279,99.60339556345502
0fc09db7,3,0.13654870594853885,0.02179353024460656,0.007126220429120912,1.8968818003481944,0.06358706048921312,0.5523129400101878,ogive,3,0.2925326888040736,0.10848781035587052,0.11147902582081731,0.07620250388839983,4680.054816156855,7.548339960000259,1.1372229811696994,131.62764229283673
3379dfe4,4,0.14621195425369055,0.033581582448402515,0.011707496082487865,2.3826047869595492,0.08716316489680503,0.4314620402470379,vonKarman,3,0.10393044245024036,0.06070796088960509,0.14613533594041866,0.04955924304543038,2716.164881950152,3.457502308371658,0.851891919051164,107.46797040383561
7e7eef69,5,0.11174164205377168,0.028814776522473134,0.011024022303192946,1.2066642971950814,0.07762955304494627,0.4542608948357801,conical,4,0.11373213882351951,0.0928795950364365,0.10052307244593829,0.10491075444300407,3800.981720151943,2.0018902961230562,1.1248990969509227,131.47067901097557
7d1ce39a,6,0.07418071247368108,0.038623424132493034,0.008752885916726674,1.3072073311726597,0.09724684826498607,0.2436788282875496,ogive,4,0.2543828839320904,0.23877210204600952,0.1800216029330014,0.019133626345403987,2719.1859498216436,1.8116207813762315,0.9666219323759397,115.82716404396649
a510ec3f,4,0.06867746286912654,0.02468790652811027,0.005702878102696261,1.8265900529969004,0.06937581305622054,0.2077887862681258,conical,4,0.1159764618134337,0.07230130608453639,0.16089508301617422,0.1424272221811116,4308.3593027522165,6.909665679063349,1.114267163309043,129.82620001776726
09701630,5,0.09969640930657779,0.020470234887542623,0.009661523437869251,2.8222676637195896,0.06094046977508524,0.5998881224009494,vonKarman,4,0.20924638184180439,0.12720089823551115,0.06116795187614866,0.1340397913058033,3793.4533625598156,9.297174456672087,0.9116413408565661,104.90526491822648
a0245537,6,0.14498846492609663,0.029117352260209162,0.006169594684777757,2.6433514356339063,0.07823470452041832,0.5368677944658791,conical,4,0.24012780766737885,0.21150227174317307,0.06535853121289302,0.11290616228274453,2713.58649285384,2.7106607421090736,0.7917306466338276,100.17919565680349
812a54b4,2,0.12595405756863642,0.04884356020855709,0.009420665998370555,1.933249886955801,0.11768712041711418,0.5971750877260467,ogive,3,0.21525269498153676,0.20362683931705022,0.08444714223343171,0.05250982311518037,2231.8142389301775,-0.3701511019034361,0.9195973768865073,108.55675376939813
3773dcce,6,0.10250359538569428,0.044311417217325705,0.011362510628636899,1.071661975596494,0.10862283443465141,0.4567843155497547,conical,3,0.143609602097814,0.08402623651551498,0.17939932367503586,0.07449214313489404,2104.4666540532003,0.30184832265952893,0.8568800931162516,122.72647545557344
5ea6ce46,5,0.1401802044371708,0.023918246002372516,0.007048908587291007,0.9496828153212691,0.06783649200474504,0.3624583829710387,conical,4,0.24852562041970128,0.08600521737257681,0.09333923527871217,0.14422834112807031,4554.690930749548,2.326491693552121,1.224136461468629,143.43417594810848
4a3a6819,4,0.12519441753412486,0.022506767890884988,0.009666272143571896,2.1982986780277622,0.06501353578176998,0.4240129401459218,vonKarman,4,0.12492708292823046,0.11061947930166864,0.0704182470981548,0.13968023547193698,4120.651102020844,5.608938049014183,1.0200592751837412,117.71487580380712
953702df,3,0.1369658404838437,0.024845286688544285,0.009010357700487987,2.7687206264045336,0.06969057337708857,0.4788815394263182,ogive,3,0.08687432558929399,0.0634465856104801,0.17651164981577094,0.06907478395066723,3609.3736709315262,10.557497329461482,0.9363677956035125,108.03281151606745
da05d5e1,3,0.05256065620908477,0.02595187072654228,0.006993937696876101,2.261558847084663,0.07190374145308456,0.5449164246893057,ogive,4,0.18390331702051133,0.05508545233987143,0.19112929458463795,0.009027540108922089,4040.0604708477163,9.255760405183592,1.0598493409374505,124.5852645794991
88c07c8c,4,0.0764651585659654,0.03679412603471497,0.006346673068349301,2.3443463531407285,0.09358825206942994,0.4506880016768855,conical,3,0.1748171169995441,0.07126364551304394,0.1868067289333205,0.12106660722451465,2774.497041703343,5.24797828972412,0.9011373787793271,105.02406357812806
7490662c,7,0.13160301173176453,0.04786624732007568,0.006306351128731074,2.847732486444709,0.11573249464015137,0.40881271900860916,vonKarman,3,0.16864057252180123,0.1158903411019797,0.18797307868019375,0.10152937722691498,1320.8164388381963,1.0097984860198446,0.5443250167332915,98.47067971687589
b986ba33,2,0.07088721301831714,0.027299161539078434,0.010484370360097018,2.6341951121405227,0.07459832307815686,0.39100697697300013,vonKarman,4,0.174749928113002,0.15337559904329812,0.10800676978950181,0.023613301030257123,3772.9921297473816,9.78822591169971,1.0105354207058654,119.08242854218871
eeb95672,3,0.13141044995543597,0.024792165827770298,0.005619410823875603,0.9277034423992829,0.0695843316555406,0.2669459320273329,conical,4,0.13774443440629802,0.13363291007226,0.11799776858001289,0.0676999425560152,5010.5189677837525,2.604190448650032,1.3958620047370471,165.3401499617404
b615af18,6,0.1429542211649228,0.04111123487250563,0.005808436437489686,0.8290786942297969,0.10222246974501126,0.3718699123979897,vonKarman,4,0.1315067233631017,0.12120089105661085,0.192297650317432,0.09057918025731598,2163.090854326634,0.33264069774133553,0.8646384972805089,134.6927445867257
42ab3699,7,0.14335726360616274,0.04589401334580549,0.00835978463961309,2.532574666676971,0.11178802669161099,0.5950251815052772,vonKarman,4,0.19828080394452602,0.08854020638694898,0.10579236532653598,0.098197776670181,1416.5720470482556,-0.49190839355552624,0.5716330620356976,102.37048568888216
5103a23a,2,0.13533488657931347,0.049338945813041934,0.005445387517252089,2.833951350827612,0.11867789162608387,0.30714062560936795,conical,4,0.19993778453214095,0.06162665544996719,0.13621535102992585,0.07324108730897583,2014.750286963717,3.21292386787978,0.7852534762651581,93.27782781318936
